,L,nh,x->y,y->x
0,1,2,-3.2350473403930664,-3.207275867462158
1,1,4,-3.1343812942504883,-3.305961847305298
2,1,5,-3.843632936477661,-3.657024383544922
3,1,8,-4.051412105560303,-4.008938312530518
4,1,10,-3.719846248626709,-3.5642848014831543
5,2,2,-3.506643772125244,-3.6831610202789307
6,2,4,-3.3547117710113525,-3.5134949684143066
7,2,5,-3.793320417404175,-3.8422114849090576
8,2,8,-4.428518772125244,-4.399541854858398
9,2,10,-4.534615993499756,-4.444979667663574
10,3,2,-3.210488796234131,-3.53165602684021
11,3,4,-3.275394916534424,-3.483314037322998
12,3,5,-4.36909294128418,-4.349687099456787
13,3,8,-4.386541366577148,-4.2653326988220215
14,3,10,-4.821720123291016,-4.77664852142334
