,L,nh,x->y,y->x
0,1,2,-1.043485403060913,-1.0618255138397217
1,1,4,-1.75616455078125,-1.7559951543807983
2,1,5,-1.8901989459991455,-1.9215350151062012
3,1,8,-1.87147855758667,-1.8774309158325195
4,1,10,-0.9180684685707092,-0.9556289911270142
5,2,2,-1.398842215538025,-1.3761682510375977
6,2,4,0.0014104577712714672,-5.5264343245653436e-05
7,2,5,-1.1300286054611206,-1.1681013107299805
8,2,8,-0.03562365472316742,-0.08840353041887283
9,2,10,-0.8115239143371582,-0.8336270451545715
10,3,2,-0.17570526897907257,-0.16623683273792267
11,3,4,1.0633931159973145,1.0485152006149292
12,3,5,-0.019752876833081245,-0.0773957371711731
13,3,8,0.1085808128118515,0.04483875259757042
14,3,10,-0.1901518702507019,-0.2384740114212036
