,L,nh,x->y,y->x
0,1,18,-4.511295318603516,-4.621857166290283
1,1,24,-7.162238597869873,-6.276199817657471
2,2,18,-4.225460052490234,-4.246484279632568
3,2,24,-3.1731090545654297,-3.308107614517212
4,3,18,-4.902366638183594,-4.873557090759277
5,3,24,-9.647015571594238,-8.475560188293457
