,L,nh,x->y,y->x
0,1,18,-4.1880717277526855,-4.200858116149902
1,1,24,-5.729681491851807,-5.585187911987305
2,2,18,-3.0813491344451904,-3.057288646697998
3,2,24,-3.015726089477539,-2.9763400554656982
4,3,18,-3.4324755668640137,-3.429290294647217
5,3,24,-6.646528720855713,-6.451788425445557
