,L,nh,x->y,y->x
0,1,18,-4.241179943084717,-4.157799243927002
1,1,24,-5.726524829864502,-5.581455707550049
2,2,18,-3.1806225776672363,-3.3019473552703857
3,2,24,-2.929725408554077,-2.971468210220337
4,3,18,-3.5022735595703125,-3.4598238468170166
5,3,24,-6.369405269622803,-6.439267158508301
