,L,nh,x->y,y->x
0,1,18,-4.399124622344971,-4.395562648773193
1,1,24,-6.044824600219727,-6.125478744506836
2,2,18,-3.52995228767395,-3.317082166671753
3,2,24,-3.2148447036743164,-3.081587553024292
4,3,18,-3.8337574005126953,-3.785252332687378
5,3,24,-7.5832953453063965,-7.421728134155273
