,L,nh,x->y,y->x
0,1,18,-2.203890323638916,-3.0429089069366455
1,1,24,-2.2034196853637695,-1.9079457521438599
2,2,18,-1.81021249294281,-1.9862581491470337
3,2,24,-1.800902009010315,-2.0173983573913574
4,3,18,-1.788844108581543,-1.9432777166366577
5,3,24,-2.100196361541748,-1.897238850593567
