,L,nh,x->y,y->x
0,1,18,-4.618502616882324,-4.706539630889893
1,1,24,-7.328266143798828,-6.569470405578613
2,2,18,-4.283212184906006,-4.125453472137451
3,2,24,-2.993662118911743,-2.9685113430023193
4,3,18,-4.918755054473877,-4.943758487701416
5,3,24,-9.641018867492676,-9.570971488952637
