,L,nh,x->y,y->x
0,1,18,-4.490123748779297,-4.528261184692383
1,1,24,-6.9859619140625,-6.465081691741943
2,2,18,-4.310542583465576,-4.288611888885498
3,2,24,-3.1476142406463623,-3.1451351642608643
4,3,18,-4.943191051483154,-4.9522528648376465
5,3,24,-9.331928253173828,-8.461877822875977
