,L,nh,x->y,y->x
0,1,18,-3.170945405960083,-3.129507303237915
1,1,24,-2.948108434677124,-3.2478342056274414
2,2,18,-2.5797555446624756,-2.6127541065216064
3,2,24,-2.4886398315429688,-2.5719518661499023
4,3,18,-2.5171358585357666,-2.5845627784729004
5,3,24,-2.8865344524383545,-3.117673397064209
