,L,nh,x->y,y->x
0,1,18,-4.472157955169678,-4.6014909744262695
1,1,24,-5.912524223327637,-6.54500150680542
2,2,18,-4.356586456298828,-4.169548988342285
3,2,24,-3.2323853969573975,-2.6842496395111084
4,3,18,-4.926018238067627,-5.001707077026367
5,3,24,-8.080286979675293,-9.116589546203613
