,L,nh,x->y,y->x
0,1,18,-4.576699256896973,-4.572821617126465
1,1,24,-6.764692306518555,-6.735789775848389
2,2,18,-4.231945037841797,-4.210972785949707
3,2,24,-3.188760757446289,-3.1929750442504883
4,3,18,-4.871825695037842,-4.885810852050781
5,3,24,-9.121590614318848,-9.068415641784668
