,L,nh,x->y,y->x
0,1,18,-4.456107139587402,-4.499364376068115
1,1,24,-6.112712383270264,-5.5468597412109375
2,2,18,-4.028545379638672,-3.993708848953247
3,2,24,-3.146836042404175,-3.1301631927490234
4,3,18,-4.572468280792236,-4.584740161895752
5,3,24,-8.536800384521484,-7.556055545806885
