,L,nh,x->y,y->x
0,1,18,-4.600636005401611,-4.589820384979248
1,1,24,-6.689448833465576,-6.702030181884766
2,2,18,-4.2399725914001465,-4.168001174926758
3,2,24,-3.185609817504883,-3.084991455078125
4,3,18,-4.863326072692871,-4.890299320220947
5,3,24,-9.035565376281738,-8.981048583984375
