,L,nh,x->y,y->x
0,1,18,-4.3608503341674805,-4.3804121017456055
1,1,24,-6.44975471496582,-6.48236083984375
2,2,18,-3.4813318252563477,-3.3995361328125
3,2,24,-2.7899529933929443,-2.8837080001831055
4,3,18,-3.860452651977539,-3.8585455417633057
5,3,24,-7.661928653717041,-7.68942403793335
