,L,nh,x->y,y->x
0,1,10,-4.312668800354004,-4.0904669761657715
1,1,18,-3.346883773803711,-3.3308305740356445
2,1,24,-4.69576358795166,-5.172302722930908
3,2,10,-5.117552757263184,-4.9594573974609375
4,2,18,-3.445089101791382,-3.4382386207580566
5,2,24,-5.23928165435791,-5.429262161254883
6,3,10,-5.583047389984131,-5.425688743591309
7,3,18,-3.8280272483825684,-3.733572483062744
8,3,24,-6.686247825622559,-7.400822639465332
