,L,nh,x->y,y->x
0,1,10,-3.966803789138794,-3.979534149169922
1,1,18,-3.3347370624542236,-3.363142728805542
2,1,24,-4.878045082092285,-4.675759792327881
3,2,10,-4.835998058319092,-4.8927083015441895
4,2,18,-3.3975183963775635,-3.4372615814208984
5,2,24,-4.976407051086426,-4.63054895401001
6,3,10,-5.313255310058594,-5.379830837249756
7,3,18,-3.7758872509002686,-3.831331253051758
8,3,24,-6.9863104820251465,-6.579448699951172
