,L,nh,x->y,y->x
0,1,10,-2.997516632080078,-3.032588243484497
1,1,18,-2.6734838485717773,-2.628565549850464
2,1,24,-2.574380874633789,-2.7438271045684814
3,2,10,-3.578503370285034,-3.5997071266174316
4,2,18,-2.5620951652526855,-2.5416815280914307
5,2,24,-2.4786431789398193,-3.69814395904541
6,3,10,-3.494795560836792,-3.530303716659546
7,3,18,-2.422288417816162,-2.460505962371826
8,3,24,-2.6159915924072266,-2.816406488418579
