,L,nh,x->y,y->x
0,1,10,-3.8225021362304688,-3.722808837890625
1,1,18,-4.724928379058838,-4.536477088928223
2,1,24,-4.31204891204834,-5.921988487243652
3,2,10,-5.5941338539123535,-5.595942497253418
4,2,18,-4.659958362579346,-4.908616542816162
5,2,24,-3.0719358921051025,-3.629767656326294
6,3,10,-8.168604850769043,-7.914200782775879
7,3,18,-5.662117004394531,-5.6096110343933105
8,3,24,-6.914687156677246,-9.960009574890137
