,L,nh,x->y,y->x
0,1,10,-4.8157854080200195,-4.5637078285217285
1,1,18,-4.348895072937012,-3.900367021560669
2,1,24,-6.049038410186768,-7.157565116882324
3,2,10,-5.752925395965576,-4.975119113922119
4,2,18,-5.030028343200684,-3.9600255489349365
5,2,24,-6.744125843048096,-9.136800765991211
6,3,10,-6.1453447341918945,-5.361792087554932
7,3,18,-4.820989608764648,-4.300348281860352
8,3,24,-9.364757537841797,-11.032344818115234
