,L,nh,x->y,y->x
0,1,10,-4.354687690734863,-4.645490646362305
1,1,18,-3.466123342514038,-2.9805707931518555
2,1,24,-3.8113420009613037,-6.0678887367248535
3,2,10,-5.60817289352417,-5.191834449768066
4,2,18,-3.5548932552337646,-2.880565643310547
5,2,24,-3.5551064014434814,-6.505415916442871
6,3,10,-6.154085159301758,-5.691426753997803
7,3,18,-3.951566696166992,-3.2385270595550537
8,3,24,-4.499018669128418,-8.151510238647461
