,L,nh,x->y,y->x
0,1,10,-4.042569160461426,-4.017566204071045
1,1,18,-3.402754306793213,-3.367396354675293
2,1,24,-4.815898895263672,-4.965967655181885
3,2,10,-4.966196537017822,-4.8969950675964355
4,2,18,-3.4596188068389893,-3.437154769897461
5,2,24,-4.847523212432861,-5.007359027862549
6,3,10,-5.445013046264648,-5.385928153991699
7,3,18,-3.8348312377929688,-3.837100028991699
8,3,24,-6.807921409606934,-7.022298336029053
