,L,nh,x->y,y->x
0,1,10,-3.893115282058716,-3.968815326690674
1,1,18,-2.9895529747009277,-3.042707681655884
2,1,24,-4.061131477355957,-3.540285110473633
3,2,10,-4.7323431968688965,-4.810900688171387
4,2,18,-3.0175468921661377,-3.1048994064331055
5,2,24,-4.075789451599121,-3.5549120903015137
6,3,10,-5.187157154083252,-5.251968860626221
7,3,18,-3.298349142074585,-3.3403751850128174
8,3,24,-5.472207069396973,-4.597223281860352
