,L,nh,x->y,y->x
0,1,10,-3.2710704803466797,-3.3138556480407715
1,1,18,-2.5607845783233643,-2.5951733589172363
2,1,24,-2.4832634925842285,-2.298365831375122
3,2,10,-3.9074535369873047,-3.9796478748321533
4,2,18,-2.428187131881714,-2.4881086349487305
5,2,24,-2.377554416656494,-2.2198665142059326
6,3,10,-4.191585063934326,-4.266176223754883
7,3,18,-2.449798822402954,-2.5121238231658936
8,3,24,-2.926021099090576,-2.555100679397583
