,L,nh,x->y,y->x
0,1,10,-3.5143373012542725,-3.541761636734009
1,1,18,-4.432875156402588,-4.44064474105835
2,1,24,-6.684213638305664,-6.6725850105285645
3,2,10,-4.457265853881836,-4.447556495666504
4,2,18,-3.5736148357391357,-3.526577949523926
5,2,24,-2.7644405364990234,-2.809206008911133
6,3,10,-6.982671737670898,-6.980510711669922
7,3,18,-4.013982772827148,-4.013488292694092
8,3,24,-8.082158088684082,-8.032807350158691
