,L,nh,x->y,y->x
0,1,10,-2.886348247528076,-2.8698015213012695
1,1,18,-2.7006216049194336,-2.6574652194976807
2,1,24,-2.576833486557007,-2.716752529144287
3,2,10,-3.2337965965270996,-3.234553575515747
4,2,18,-2.4869720935821533,-2.5601212978363037
5,2,24,-2.4418530464172363,-2.6193559169769287
6,3,10,-2.920574188232422,-2.968857765197754
7,3,18,-2.394291400909424,-2.514314889907837
8,3,24,-2.5103278160095215,-2.6977505683898926
