,L,nh,x->y,y->x
0,1,10,-3.98517107963562,-4.090974807739258
1,1,18,-3.0646896362304688,-3.1812286376953125
2,1,24,-4.553150653839111,-4.071642875671387
3,2,10,-4.7999114990234375,-4.9968414306640625
4,2,18,-3.1085524559020996,-3.247951030731201
5,2,24,-4.607913494110107,-3.9758572578430176
6,3,10,-5.24627161026001,-5.437496662139893
7,3,18,-3.3190231323242188,-3.478747844696045
8,3,24,-6.1072540283203125,-5.183875560760498
