,L,nh,x->y,y->x
0,1,10,-3.9413585662841797,-4.000669002532959
1,1,18,-3.1284713745117188,-3.1442649364471436
2,1,24,-4.369470119476318,-4.0302910804748535
3,2,10,-4.804999351501465,-4.861231803894043
4,2,18,-3.156569480895996,-3.219182014465332
5,2,24,-4.360291957855225,-4.066493988037109
6,3,10,-5.222116947174072,-5.269987106323242
7,3,18,-3.3393149375915527,-3.4059410095214844
8,3,24,-5.744292259216309,-5.25734806060791
