,L,nh,x->y,y->x
0,1,18,-4.833830833435059,-4.838597774505615
1,1,24,-8.518203735351562,-8.389728546142578
2,2,18,-4.4635701179504395,-4.605696678161621
3,2,24,-3.121500253677368,-3.370765209197998
4,3,18,-5.368766784667969,-5.319849491119385
5,3,24,-11.094172477722168,-11.807435989379883
