,L,nh,x->y,y->x
0,1,2,-2.8005313873291016,-2.779195785522461
1,1,4,-2.6486639976501465,-2.705467462539673
2,1,5,-2.729682683944702,-2.785163402557373
3,1,8,-2.7250990867614746,-2.7835662364959717
4,1,10,-2.7713446617126465,-2.7915658950805664
5,2,2,-2.746910572052002,-2.7005062103271484
6,2,4,-2.622917890548706,-2.6840429306030273
7,2,5,-2.626734972000122,-2.714879274368286
8,2,8,-2.6194159984588623,-2.6847143173217773
9,2,10,-2.8427646160125732,-2.9068830013275146
10,3,2,-2.6770291328430176,-2.687032461166382
11,3,4,-2.6166234016418457,-2.6800575256347656
12,3,5,-2.6224868297576904,-2.698052167892456
13,3,8,-2.606619119644165,-2.679699182510376
14,3,10,-2.6251800060272217,-2.693655014038086
