,L,nh,x->y,y->x
0,1,10,-4.199064254760742,-4.118494510650635
1,1,18,-3.848433494567871,-3.7704501152038574
2,1,24,-5.94188928604126,-6.872143745422363
3,2,10,-5.253206253051758,-5.091919422149658
4,2,18,-3.9360013008117676,-3.8318190574645996
5,2,24,-5.888565540313721,-7.003453254699707
6,3,10,-5.736822605133057,-5.608101844787598
7,3,18,-4.130743026733398,-4.0690412521362305
8,3,24,-8.566573143005371,-9.994874000549316
