,L,nh,x->y,y->x
0,1,10,-4.111124038696289,-4.2050461769104
1,1,18,-2.8138973712921143,-2.964806318283081
2,1,24,-3.8473238945007324,-4.126791477203369
3,2,10,-4.903276443481445,-5.0955963134765625
4,2,18,-2.790969133377075,-2.8469057083129883
5,2,24,-3.9163401126861572,-3.9281303882598877
6,3,10,-5.361869812011719,-5.568970203399658
7,3,18,-3.2167108058929443,-3.2850170135498047
8,3,24,-4.859207630157471,-5.945361614227295
