,L,nh,x->y,y->x
0,1,10,-3.816561222076416,-3.875969171524048
1,1,18,-3.0260093212127686,-3.0677261352539062
2,1,24,-4.040164947509766,-3.742109537124634
3,2,10,-4.637163162231445,-4.706180572509766
4,2,18,-3.044755220413208,-3.1141810417175293
5,2,24,-3.930440902709961,-3.647116184234619
6,3,10,-5.050882339477539,-5.114581108093262
7,3,18,-3.1862618923187256,-3.255854845046997
8,3,24,-5.225238800048828,-4.72001838684082
