,L,nh,x->y,y->x
0,1,2,-3.2283427715301514,-3.2625319957733154
1,1,4,-3.392268419265747,-3.4419968128204346
2,1,5,-3.8713910579681396,-3.8971059322357178
3,1,8,-4.397365093231201,-4.334252834320068
4,1,10,-4.24776029586792,-4.303786277770996
5,2,2,-4.179521560668945,-4.189826011657715
6,2,4,-3.9467506408691406,-4.112550258636475
7,2,5,-4.428202152252197,-4.351524353027344
8,2,8,-5.022336006164551,-4.948038578033447
9,2,10,-5.152469158172607,-5.155448913574219
10,3,2,-4.270760536193848,-4.208928108215332
11,3,4,-4.431595802307129,-4.552394866943359
12,3,5,-5.154178619384766,-5.121085166931152
13,3,8,-5.114874362945557,-5.064279079437256
14,3,10,-5.655391693115234,-5.653356552124023
