,L,nh,x->y,y->x
0,1,10,-3.7031939029693604,-3.7576324939727783
1,1,18,-3.2412331104278564,-3.2605693340301514
2,1,24,-4.483992099761963,-4.292069911956787
3,2,10,-4.4939351081848145,-4.5727739334106445
4,2,18,-3.250244140625,-3.278625965118408
5,2,24,-4.315703868865967,-4.08546781539917
6,3,10,-4.929630756378174,-5.008688449859619
7,3,18,-3.4405345916748047,-3.498781204223633
8,3,24,-5.927086353302002,-5.624833583831787
