,L,nh,x->y,y->x
0,1,10,-3.139519691467285,-3.0465991497039795
1,1,18,-4.145195484161377,-4.213423252105713
2,1,24,-5.072956562042236,-4.495809078216553
3,2,10,-4.271403789520264,-4.263965606689453
4,2,18,-3.1358590126037598,-3.2448155879974365
5,2,24,-2.8445651531219482,-2.8981564044952393
6,3,10,-6.912408828735352,-7.012115478515625
7,3,18,-3.536811351776123,-3.5997180938720703
8,3,24,-6.327755928039551,-5.664322853088379
