,L,nh,x->y,y->x
0,1,2,-3.5096545219421387,-3.428748846054077
1,1,4,-3.444993257522583,-3.2544479370117188
2,1,5,-3.9757423400878906,-3.7998526096343994
3,1,8,-6.457612037658691,-4.340582370758057
4,1,10,-4.372898578643799,-4.340070724487305
5,2,2,-4.107090950012207,-4.577690601348877
6,2,4,-3.847956657409668,-3.8283185958862305
7,2,5,-4.350904941558838,-4.3524627685546875
8,2,8,-6.217729091644287,-5.087013244628906
9,2,10,-5.045429229736328,-5.3583550453186035
10,3,2,-4.06887674331665,-4.506738185882568
11,3,4,-4.2748799324035645,-4.34888219833374
12,3,5,-5.118818283081055,-5.0738091468811035
13,3,8,-7.115445613861084,-5.061011791229248
14,3,10,-5.502530574798584,-5.904472827911377
