,L,nh,x->y,y->x
0,1,10,-3.9714250564575195,-3.9921207427978516
1,1,18,-3.346860885620117,-3.3713901042938232
2,1,24,-4.890916347503662,-4.6696600914001465
3,2,10,-4.83872127532959,-4.912972927093506
4,2,18,-3.403209686279297,-3.4401957988739014
5,2,24,-4.997659206390381,-4.646035671234131
6,3,10,-5.317215919494629,-5.40212869644165
7,3,18,-3.797041654586792,-3.83821177482605
8,3,24,-7.0093536376953125,-6.5948309898376465
