,L,nh,x->y,y->x
0,1,2,-3.308637857437134,-3.2576076984405518
1,1,4,-3.230327844619751,-3.50026535987854
2,1,5,-4.1940693855285645,-4.0761189460754395
3,1,8,-4.5449981689453125,-4.4523701667785645
4,1,10,-4.056203365325928,-3.85073184967041
5,2,2,-3.988835334777832,-4.104114055633545
6,2,4,-3.581935405731201,-4.302371501922607
7,2,5,-4.52157735824585,-4.690040588378906
8,2,8,-5.270465850830078,-5.1062164306640625
9,2,10,-4.9512834548950195,-4.799747467041016
10,3,2,-4.0258331298828125,-4.277024745941162
11,3,4,-4.482264041900635,-4.856303691864014
12,3,5,-5.285824298858643,-5.347935676574707
13,3,8,-5.539215564727783,-5.118575572967529
14,3,10,-5.412516117095947,-5.3146185874938965
