,L,nh,x->y,y->x
0,1,10,-3.5915329456329346,-3.733070135116577
1,1,18,-2.934565305709839,-2.998302459716797
2,1,24,-3.655064582824707,-3.0208396911621094
3,2,10,-4.4426798820495605,-4.611222743988037
4,2,18,-3.0167627334594727,-3.0858073234558105
5,2,24,-3.5629124641418457,-2.8547427654266357
6,3,10,-4.960256576538086,-5.10312032699585
7,3,18,-3.3813412189483643,-3.4344820976257324
8,3,24,-4.917812824249268,-3.8204569816589355
