,L,nh,x->y,y->x
0,1,10,-4.226080894470215,-4.210196495056152
1,1,18,-3.428619146347046,-3.487825632095337
2,1,24,-5.4629950523376465,-4.794411659240723
3,2,10,-4.757618427276611,-4.905372619628906
4,2,18,-3.4736390113830566,-3.5907235145568848
5,2,24,-6.023660182952881,-4.908581733703613
6,3,10,-5.0987443923950195,-5.277141094207764
7,3,18,-3.6717658042907715,-3.91865611076355
8,3,24,-7.967219829559326,-6.781135082244873
