,L,nh,x->y,y->x
0,1,10,-4.13802433013916,-4.30742073059082
1,1,18,-3.1299660205841064,-3.105288028717041
2,1,24,-4.4194746017456055,-4.481675624847412
3,2,10,-5.0846943855285645,-5.142100811004639
4,2,18,-3.175459384918213,-3.128278970718384
5,2,24,-4.549654960632324,-4.7216291427612305
6,3,10,-5.624495029449463,-5.635096073150635
7,3,18,-3.5984697341918945,-3.5533483028411865
8,3,24,-5.950995922088623,-5.975654125213623
