,L,nh,x->y,y->x
0,1,10,-4.064869403839111,-3.9839866161346436
1,1,18,-3.4039902687072754,-3.3757519721984863
2,1,24,-4.883508205413818,-4.920947551727295
3,2,10,-4.968264579772949,-4.9357008934021
4,2,18,-3.4661831855773926,-3.4682066440582275
5,2,24,-5.03662109375,-4.982797145843506
6,3,10,-5.460586071014404,-5.457880020141602
7,3,18,-3.916738748550415,-3.925293207168579
8,3,24,-7.088106155395508,-7.185445785522461
