,L,nh,x->y,y->x
0,1,10,-3.9620587825775146,-3.68308687210083
1,1,18,-3.1968295574188232,-3.082576274871826
2,1,24,-3.6368863582611084,-4.7028489112854
3,2,10,-4.819846153259277,-4.438314914703369
4,2,18,-3.279245376586914,-3.096771478652954
5,2,24,-3.2352538108825684,-4.69638204574585
6,3,10,-5.312633991241455,-4.934987545013428
7,3,18,-3.664651393890381,-3.4287781715393066
8,3,24,-4.582283973693848,-6.355693817138672
