,L,nh,x->y,y->x
0,1,18,-4.953169345855713,-5.0652852058410645
1,1,24,-9.790410995483398,-7.294299125671387
2,2,18,-4.4923529624938965,-4.950509548187256
3,2,24,-3.2318527698516846,-3.623178482055664
4,3,18,-5.627206802368164,-5.461826801300049
5,3,24,-11.899028778076172,-9.081958770751953
