,L,nh,x->y,y->x
0,1,18,-4.259274005889893,-4.17792272567749
1,1,24,-4.845057487487793,-4.170889854431152
2,2,18,-2.998086929321289,-3.535491466522217
3,2,24,-2.668154716491699,-2.9672963619232178
4,3,18,-3.6163461208343506,-3.7089903354644775
5,3,24,-5.541738986968994,-5.239141464233398
