,L,nh,x->y,y->x
0,1,10,-4.055135250091553,-3.947127342224121
1,1,18,-3.377383232116699,-3.376439094543457
2,1,24,-4.452412128448486,-4.911889553070068
3,2,10,-4.980844497680664,-4.809928894042969
4,2,18,-3.4338510036468506,-3.4030489921569824
5,2,24,-4.159554481506348,-5.143851280212402
6,3,10,-5.509955406188965,-5.283435821533203
7,3,18,-3.95204758644104,-3.829193115234375
8,3,24,-6.33450984954834,-7.069036960601807
