,L,nh,x->y,y->x
0,1,18,-3.1987953186035156,-3.102247714996338
1,1,24,-2.6411643028259277,-3.1287403106689453
2,2,18,-2.423612356185913,-2.397885322570801
3,2,24,-2.3207998275756836,-2.7611756324768066
4,3,18,-2.4172003269195557,-2.388092517852783
5,3,24,-2.7080814838409424,-3.0467259883880615
