,L,nh,x->y,y->x
0,1,10,-3.47343373298645,-3.016340732574463
1,1,18,-3.668567657470703,-3.559305429458618
2,1,24,-5.358388900756836,-6.12793493270874
3,2,10,-4.684580326080322,-4.142428874969482
4,2,18,-3.698615789413452,-3.58552885055542
5,2,24,-4.489232063293457,-5.545418739318848
6,3,10,-5.179001331329346,-4.687755107879639
7,3,18,-2.931490421295166,-2.823387861251831
8,3,24,-6.257568836212158,-7.7401862144470215
