,L,nh,x->y,y->x
0,1,10,-3.07249116897583,-3.094578981399536
1,1,18,-2.7525625228881836,-2.6694819927215576
2,1,24,-2.641663074493408,-2.9293954372406006
3,2,10,-3.6294591426849365,-3.630547046661377
4,2,18,-2.6381523609161377,-2.5993905067443848
5,2,24,-2.5321311950683594,-2.8409857749938965
6,3,10,-3.539306163787842,-3.5692689418792725
7,3,18,-2.471729040145874,-2.527775287628174
8,3,24,-2.657710313796997,-2.9910762310028076
