,L,nh,x->y,y->x
0,1,10,-3.4900565147399902,-3.8401575088500977
1,1,18,-4.665247917175293,-4.685168266296387
2,1,24,-7.641901969909668,-7.924084663391113
3,2,10,-5.190723419189453,-5.228768825531006
4,2,18,-4.41428279876709,-4.23326301574707
5,2,24,-3.31901478767395,-3.2864339351654053
6,3,10,-7.789384841918945,-7.765536308288574
7,3,18,-4.961682319641113,-5.001344680786133
8,3,24,-10.377910614013672,-11.053605079650879
