,L,nh,x->y,y->x
0,1,10,-4.5262908935546875,-4.081925868988037
1,1,18,-4.7971906661987305,-4.878259181976318
2,1,24,-7.974862575531006,-6.146729946136475
3,2,10,-5.605576992034912,-5.462894916534424
4,2,18,-4.448713779449463,-4.802672863006592
5,2,24,-3.1327080726623535,-3.454946279525757
6,3,10,-7.968025207519531,-8.014725685119629
7,3,18,-5.494604110717773,-5.3706746101379395
8,3,24,-10.247654914855957,-8.191937446594238
