,L,nh,x->y,y->x
0,1,10,-3.158276319503784,-3.0571787357330322
1,1,18,-2.843555212020874,-2.7270588874816895
2,1,24,-2.729682207107544,-2.9762723445892334
3,2,10,-3.71942138671875,-3.6395246982574463
4,2,18,-2.7158570289611816,-2.6596195697784424
5,2,24,-2.5707356929779053,-2.8619043827056885
6,3,10,-3.6373231410980225,-3.56109356880188
7,3,18,-2.556303024291992,-2.5827598571777344
8,3,24,-2.702317476272583,-3.0577332973480225
