,L,nh,x->y,y->x
0,1,10,-1.6980383396148682,-1.7006436586380005
1,1,18,-1.6792131662368774,-1.6743756532669067
2,1,24,-1.6398907899856567,-1.6204241514205933
3,2,10,-1.659440040588379,-1.6485192775726318
4,2,18,-1.6325747966766357,-1.6178102493286133
5,2,24,-1.6352261304855347,-1.6192207336425781
6,3,10,-1.6402899026870728,-1.6301283836364746
7,3,18,-1.6330307722091675,-1.6190662384033203
8,3,24,-1.6314393281936646,-1.609489917755127
