,L,nh,x->y,y->x
0,1,10,-3.6283037662506104,-3.6838431358337402
1,1,18,-2.944066047668457,-2.9526636600494385
2,1,24,-3.6356773376464844,-3.3542587757110596
3,2,10,-4.526154518127441,-4.575982093811035
4,2,18,-3.0090157985687256,-3.029419422149658
5,2,24,-3.6278610229492188,-3.2955501079559326
6,3,10,-4.892106533050537,-4.938919544219971
7,3,18,-3.061772346496582,-3.0997135639190674
8,3,24,-4.522055625915527,-4.056981086730957
