,L,nh,x->y,y->x
0,1,10,-2.6119163036346436,-2.6146764755249023
1,1,18,-2.4873015880584717,-2.3331446647644043
2,1,24,-2.50276517868042,-2.61140513420105
3,2,10,-2.61812686920166,-2.4813899993896484
4,2,18,-2.458590269088745,-2.4507181644439697
5,2,24,-2.46833872795105,-2.464566469192505
6,3,10,-2.425692319869995,-2.3826065063476562
7,3,18,-2.4595508575439453,-2.4582362174987793
8,3,24,-2.4859492778778076,-2.4840903282165527
