2.073062808143928635e+02,2.351774174322154067e+02,1.834888222662592625e+02,1.478655830629946308e+02,1.642168535351658534e+02,1.648309035531562756e+02,1.428597188851145745e+02,1.805871597441275753e+02,1.788239745253521846e+02,2.003751872780300118e+02,1.587893752034683246e+02,1.831939530455800593e+02,2.012471521281992182e+02,1.518945302313317427e+02,1.169199672935705081e+02,1.728306729957284062e+02,1.392829751282400821e+02,1.767150091625252912e+02,1.594648164376449699e+02,1.834447172470654550e+02,1.937439721264501884e+02,2.122133183279977970e+02,1.710772229515027050e+02,2.513226260909735004e+02,1.880024793381253119e+02,1.773137717865372451e+02,1.849257279829939193e+02,2.740342206653161838e+02,2.804935445692246390e+02,2.138878176542088454e+02,2.197877459094947312e+02,2.316955743977692350e+02,1.561238638165015118e+02,1.513542708886984371e+02,2.095690505085067059e+02,2.311641425051751355e+02,1.596136306249643440e+02,1.348578294162688849e+02,1.949892020383184104e+02,2.310240747885879671e+02,2.601588324749682215e+02,1.978274419533952084e+02,2.028492942760474591e+02,1.975526985311967678e+02,1.676716243420906380e+02,1.876886065930730751e+02,2.389355284400798212e+02,2.061896339581758184e+02
2.062019845873128077e+02,2.354469262552740076e+02,1.828840589144831767e+02,1.475519011741163524e+02,1.640559739892861444e+02,1.636017982759566678e+02,1.425395992341333340e+02,1.814025976256222350e+02,1.790972833391028587e+02,2.003388497614815833e+02,1.590893299288977403e+02,1.829448695450239200e+02,2.009588646114972903e+02,1.521011332166273178e+02,1.163977930793264335e+02,1.730539673925865145e+02,1.392178675348005186e+02,1.767880962157693716e+02,1.597557643091799946e+02,1.834134487688604054e+02,1.931627525773770060e+02,2.112939073604664202e+02,1.709641674196087422e+02,2.482460905120499888e+02,1.863391900386195630e+02,1.765417444209726341e+02,1.846479846429986651e+02,2.721157968086709502e+02,2.794628596829141429e+02,2.135088724276702692e+02,2.188488542582265381e+02,2.306051991987660870e+02,1.553864470198584797e+02,1.507285393984833206e+02,2.089730624592587560e+02,2.297978890974221144e+02,1.605935079449085379e+02,1.351531327831532110e+02,1.946433046217919127e+02,2.312648255699999993e+02,2.608057620373040777e+02,1.973048191484881499e+02,2.024038126057378406e+02,1.978152654521933300e+02,1.673430442888141556e+02,1.872336170911679289e+02,2.348763120703085292e+02,2.036328611857299506e+02
2.062459455580082874e+02,2.348276788761369005e+02,1.815996222578480399e+02,1.473936018632399794e+02,1.641341126938253296e+02,1.642901559150831474e+02,1.418713674951432893e+02,1.809619215249151694e+02,1.775511118723955519e+02,1.995643050471921356e+02,1.591422972606740984e+02,1.821167173169538387e+02,2.008094782850141939e+02,1.503439379757532208e+02,1.162326512464161965e+02,1.725233410478525116e+02,1.390564839615472295e+02,1.760990086053504626e+02,1.592246513276261624e+02,1.829151346348176617e+02,1.924942836883656128e+02,2.108702123938961677e+02,1.705614176675008480e+02,2.481526109632915507e+02,1.872733491645996082e+02,1.759412545062039328e+02,1.857365715126270516e+02,2.713324806763038737e+02,2.787633451332976051e+02,2.128297620214364372e+02,2.193536741615226902e+02,2.296975686566322850e+02,1.561307438258424725e+02,1.504848508351834653e+02,2.083141586626184676e+02,2.293832405149072713e+02,1.563306961319668744e+02,1.346300672495029573e+02,1.949728773305302809e+02,2.308965022560757632e+02,2.596373570481588899e+02,1.964709862813625989e+02,2.015464181310702827e+02,1.967185017565421958e+02,1.661699661293023951e+02,1.853693218843134787e+02,2.358537065425595074e+02,2.030782297901764082e+02
2.072437575903164202e+02,2.364543186433562312e+02,1.828432806963592441e+02,1.480003199177234308e+02,1.643251292628193028e+02,1.642622143788548499e+02,1.432765731208959039e+02,1.822300579238179239e+02,1.788840865211171547e+02,1.998292251279363825e+02,1.593804507191987057e+02,1.834175659047140812e+02,2.014922863241998812e+02,1.523450388583013364e+02,1.171737117713526430e+02,1.740486785820019975e+02,1.401686405216868536e+02,1.769130323893650711e+02,1.601174513047815537e+02,1.837579808228110494e+02,1.933903198509468098e+02,2.122002263114592324e+02,1.716234091118089111e+02,2.493228071468332416e+02,1.882511650050310834e+02,1.782242812563155496e+02,1.870789796964586742e+02,2.739254787174058379e+02,2.809258985888201323e+02,2.148452506383053162e+02,2.202003814752256687e+02,2.315600422247971153e+02,1.571358653041291404e+02,1.516328777515192030e+02,2.097415705141834508e+02,2.316714397203755595e+02,1.603250995298206192e+02,1.358849497442875816e+02,1.975789771374667509e+02,2.324557353470676730e+02,2.615480304732918739e+02,1.981371186798772328e+02,2.040881943759226260e+02,1.986881336005073706e+02,1.675939743201994645e+02,1.870642664405955600e+02,2.380180129345320950e+02,2.046452965785920810e+02
2.066062141198202937e+02,2.355931401798570732e+02,1.828606917570418489e+02,1.476345158966350652e+02,1.640094505699852903e+02,1.648811738667444331e+02,1.432324412074846123e+02,1.815959162576702397e+02,1.776064113655526171e+02,2.003558375294539076e+02,1.601865881135388463e+02,1.830235050483667578e+02,2.022821486792554992e+02,1.534052521524637029e+02,1.175976753478560966e+02,1.742148910661715888e+02,1.400794611446256965e+02,1.767632242953558546e+02,1.604786967879372810e+02,1.832650664934757287e+02,1.934193348539239423e+02,2.128630869219808801e+02,1.725778674519613674e+02,2.495567695269710669e+02,1.876342499242469444e+02,1.780944750144691113e+02,1.865504457043115281e+02,2.721835698149338896e+02,2.818086001134396952e+02,2.143374882688711978e+02,2.203685690607751724e+02,2.316370414484022149e+02,1.564539088100571291e+02,1.520494938623936321e+02,2.103183198638155318e+02,2.318597442901174475e+02,1.604097021446853262e+02,1.368627000509023901e+02,1.983497881635724411e+02,2.326137573256828830e+02,2.622894032881087014e+02,1.988649066999507227e+02,2.042055479421099733e+02,1.976806652488134830e+02,1.673219573035318035e+02,1.872910906398833220e+02,2.379540084484693523e+02,2.065453567867526772e+02
2.070096803820595994e+02,2.338117115657294391e+02,1.809452328411106805e+02,1.466393775669493493e+02,1.638671329758710158e+02,1.643765034866653991e+02,1.415910591506659273e+02,1.802210213208922482e+02,1.772741124891602738e+02,1.994753819411162397e+02,1.585163213523623256e+02,1.825370956023716076e+02,1.992970165683759660e+02,1.514462564352732841e+02,1.148227951254899040e+02,1.720819529343573890e+02,1.386268751292739978e+02,1.757131076947064798e+02,1.588712912567524427e+02,1.819273653149344341e+02,1.920059836646715894e+02,2.104908852536489974e+02,1.697227121212916643e+02,2.470264535946512297e+02,1.878331795451154846e+02,1.762017584166155757e+02,1.847503671418979820e+02,2.722015227907660915e+02,2.787793861593904694e+02,2.137010745689933913e+02,2.182242696716077717e+02,2.289155539107412665e+02,1.571106272016816376e+02,1.505262770281555333e+02,2.079150639716011142e+02,2.288715028623909689e+02,1.554442725499328617e+02,1.340679187239282157e+02,1.943738893513105666e+02,2.301942060103625636e+02,2.596794512431954445e+02,1.961720265929536708e+02,2.015254547729309138e+02,1.963503741023487521e+02,1.671685163780171024e+02,1.864253034144639969e+02,2.349294133980640709e+02,2.020610304345088082e+02
2.074038505319356034e+02,2.359891438915615822e+02,1.827489763356811352e+02,1.476197586172106924e+02,1.633402162038553058e+02,1.647283401099125228e+02,1.431872829705056063e+02,1.824359965016968488e+02,1.792242094048168326e+02,2.001203203246954274e+02,1.596128720966132732e+02,1.835339230563912167e+02,2.020972080693344139e+02,1.539886381194582725e+02,1.182464406107630026e+02,1.740077533096784634e+02,1.401799245885596861e+02,1.773130037611532259e+02,1.604039045796183132e+02,1.834078038279997713e+02,1.938142811488491475e+02,2.129312981685480963e+02,1.731669126171878474e+02,2.493660115189690885e+02,1.882729303200698610e+02,1.770363204030425379e+02,1.887113885645821370e+02,2.733578908930016382e+02,2.819609572214238256e+02,2.153301946634015849e+02,2.206291133268558724e+02,2.327135888806133721e+02,1.576991905007722039e+02,1.507423933231785327e+02,2.102503994546987940e+02,2.312737976488103868e+02,1.631918295046833691e+02,1.361718864558636142e+02,1.965871176306637551e+02,2.320911937265895233e+02,2.609933275010387774e+02,1.982424702634313860e+02,2.037947073619716321e+02,1.986897354949022088e+02,1.673950996003082707e+02,1.875917563116561269e+02,2.368016330193856618e+02,2.054785527412612396e+02
2.083382471931129487e+02,2.378509402259649619e+02,1.834943120493927609e+02,1.485019950785473100e+02,1.649028926735553000e+02,1.663204408418521894e+02,1.442071005080412931e+02,1.831444211607690988e+02,1.794247106637755564e+02,2.011913062131958441e+02,1.613236806339953375e+02,1.843187368144596689e+02,2.019222613447838341e+02,1.535321144688661548e+02,1.195353849335515122e+02,1.759578514304189412e+02,1.410874531404394077e+02,1.778503631356850008e+02,1.609001645687005180e+02,1.840623241663160456e+02,1.945171606564881301e+02,2.134697932734120229e+02,1.736996237528627773e+02,2.510834704025712938e+02,1.892942925511256362e+02,1.788865387503514626e+02,1.881824370145523631e+02,2.741076523074424927e+02,2.828186921915585685e+02,2.169049282735970507e+02,2.218238713637003627e+02,2.330465083501765378e+02,1.574677622320172929e+02,1.525397921457128518e+02,2.089255723358827197e+02,2.328307578300991736e+02,1.630771935919635496e+02,1.368662030449933980e+02,1.986990887424024095e+02,2.332716868120252798e+02,2.636982153900769958e+02,2.008822463864908912e+02,2.049687791359548328e+02,1.979535417978381986e+02,1.687604054952200556e+02,1.878212465597316623e+02,2.393566850306915796e+02,2.067073198600507737e+02
2.071262249585078621e+02,2.355107552173178647e+02,1.818819539618561123e+02,1.473195810857978074e+02,1.645158250768240862e+02,1.641954947917512300e+02,1.430243128358771969e+02,1.805814260766297537e+02,1.769105175835386206e+02,1.999347409376131566e+02,1.585836914449025130e+02,1.824252891728045824e+02,2.007701091313541326e+02,1.513007546780800681e+02,1.158637375878333131e+02,1.726977783502389912e+02,1.397552394288029518e+02,1.764905482797462071e+02,1.594667679226554071e+02,1.836752950364774222e+02,1.929117510914554998e+02,2.120414280000788665e+02,1.706768130836272803e+02,2.494439989790150207e+02,1.878871121360370751e+02,1.771799126627485919e+02,1.859354368216323792e+02,2.732215768107878944e+02,2.819136649769052383e+02,2.144340102480644248e+02,2.195225948885781406e+02,2.318247505618895445e+02,1.572899569906116710e+02,1.506480535192486627e+02,2.092147594557839057e+02,2.311021356197463490e+02,1.550444590004008205e+02,1.347653523022904949e+02,1.954867548383569442e+02,2.320853338052135939e+02,2.607834610701464158e+02,1.982067794273523589e+02,2.033589032025669781e+02,1.972326893201707207e+02,1.677078644146230033e+02,1.870971961825921710e+02,2.367515374271634414e+02,2.048733895199155768e+02
2.061518455232422866e+02,2.330051497722435272e+02,1.814042610729575244e+02,1.473167772027071862e+02,1.633970177286791738e+02,1.634493868653366349e+02,1.419023922518026950e+02,1.803600333710360246e+02,1.778022182201269459e+02,1.996750407499469873e+02,1.592126059517580643e+02,1.823301870003003273e+02,2.001420985942115465e+02,1.517165045519424211e+02,1.159119280483554491e+02,1.724675148326016654e+02,1.387707860232571875e+02,1.761854678863285528e+02,1.587669706960581948e+02,1.824219206946284828e+02,1.933126996097078631e+02,2.115221029547554394e+02,1.709341928254540619e+02,2.482756802916957497e+02,1.854958431829171559e+02,1.752684242766666785e+02,1.856517399144073579e+02,2.717852917195363602e+02,2.790746170014421637e+02,2.140307671199251445e+02,2.194280196343106866e+02,2.308042538507364156e+02,1.561908706120218824e+02,1.500816202778846673e+02,2.084139269190722246e+02,2.316240189435889931e+02,1.581808330172153774e+02,1.338711720475438653e+02,1.957242955671403877e+02,2.308764950535873766e+02,2.569357829574533412e+02,1.960491803011294962e+02,2.015097013247816164e+02,1.953678583364202552e+02,1.662432866976935770e+02,1.859888469911016102e+02,2.355284388090601624e+02,2.046642328934155159e+02
